#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Imamiya Kenta,27,6,823.0,-5.4,-8.4,-6.0,,-2.1,2.7,6.6,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Ishii Kazunari,25,4,47.0,-1.7,-46.6,-1.9,,0.0,0.2,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Ishii Kazunari,25,5,193.0,-0.5,-3.3,0.0,,0.1,-0.6,-0.7,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Ishii Kazunari,25,6,309.1,4.4,18.3,5.8,,-1.0,-0.4,2.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kozono Kaito,19,6,430.1,-7.2,-21.5,-3.7,,-1.1,-2.3,3.4,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uebayashi Seiji,23,8,54.0,-1.6,-38.1,-1.1,-0.5,,0.0,0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Uebayashi Seiji,23,9,593.0,2.9,6.3,4.8,-2.2,,0.2,-2.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Uebayashi Seiji,23,DH,2.0,,,,,,,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mike Kazuma,25,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Mike Kazuma,25,7,22.0,-1.7,-99.4,-1.1,-0.6,,0.0,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Mike Kazuma,25,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Mike Kazuma,25,DH,13.0,,,,,,,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Takahashi Hiroki,25,7,79.0,2.2,35.8,1.8,0.4,,0.0,-0.7,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Takahashi Hiroki,25,8,9.0,0.4,57.2,0.4,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Takahashi Hiroki,25,9,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,28,4,10.0,-0.2,-25.7,-0.3,,0.1,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,28,5,57.2,-0.4,-8.9,-0.9,,-0.1,0.5,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,28,6,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,28,DH,1.0,,,,,,,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Kobayashi Seiji,30,2,591.0,2.0,4.4,,1.8,,0.2,8.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Sakakura Shogo,21,2,4.0,0.0,0.0,,0.0,,0.0,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Sakakura Shogo,21,7,41.0,-0.2,-6.3,-0.5,0.2,,0.0,-0.4,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Kikuchi Ryosuke,29,4,1200.1,0.7,0.8,0.6,,0.9,-0.7,3.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Otosaka Tomo,25,7,71.2,0.2,3.6,0.3,-0.2,,0.0,-0.7,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Otosaka Tomo,25,8,162.1,1.8,14.3,1.7,0.0,,0.1,0.5,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Otosaka Tomo,25,9,82.1,0.4,6.3,0.1,0.3,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Sone Kaisei,24,4,22.0,0.0,0.0,0.2,,-0.3,0.1,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Sone Kaisei,24,5,56.0,-0.3,-6.9,-0.5,,0.0,0.2,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Sone Kaisei,24,6,4.0,0.6,193.0,0.4,,0.1,0.1,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Sone Kaisei,24,7,8.2,-0.7,-103.6,-1.2,0.5,,0.0,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Sone Kaisei,24,9,9.0,0.9,128.7,0.9,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Sone Kaisei,24,DH,1.0,,,,,,,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Yamasaki Tsuyoshi,23,4,22.0,0.8,46.8,0.7,,0.0,0.1,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamasaki Tsuyoshi,23,5,31.0,-1.2,-49.8,-0.8,,0.1,-0.6,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamasaki Tsuyoshi,23,6,11.0,-1.0,-117.0,-0.9,,-0.1,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamasaki Tsuyoshi,23,DH,3.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tateoka Soichiro,29,7,25.0,0.9,46.3,0.4,0.5,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tateoka Soichiro,29,8,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tateoka Soichiro,29,9,11.0,-0.6,-70.2,-0.5,-0.1,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Mune Yuma,23,5,4.0,0.4,128.7,0.3,,0.0,0.1,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mune Yuma,23,7,30.2,1.8,75.5,1.7,0.1,,0.0,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mune Yuma,23,8,325.0,-3.5,-13.9,-2.2,-1.5,,0.2,1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mune Yuma,23,9,26.0,-1.5,-74.2,-1.2,-0.2,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Itoi Yoshio,37,9,811.2,-6.7,-10.6,-6.2,-0.8,,0.3,-3.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Itoi Yoshio,37,DH,55.2,,,,,,,-0.7,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nishimaki Kenji,20,6,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kamezawa Kyohei,30,4,67.2,2.3,43.7,2.0,,-0.2,0.4,0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Kamezawa Kyohei,30,5,19.0,0.7,47.4,0.5,,0.0,0.2,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Kamezawa Kyohei,30,7,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Murabayashi Itsuki,21,4,4.0,0.3,96.5,0.4,,-0.1,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Murabayashi Itsuki,21,5,12.2,0.3,30.4,0.2,,0.1,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Murabayashi Itsuki,21,6,90.2,-0.2,-2.8,0.2,,-0.2,-0.2,0.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tomonaga Shota,28,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Tomonaga Shota,28,9,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Shimozuru Ko,31,7,15.0,0.6,51.5,0.6,0.0,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shimozuru Ko,31,8,88.0,-2.1,-30.7,-2.1,-0.1,,0.0,0.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shimozuru Ko,31,9,96.0,-1.3,-17.4,-1.3,-0.1,,0.0,-0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shimozuru Ko,31,DH,2.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Fujii Atsushi,38,7,136.2,-0.2,-1.9,-0.8,0.5,,0.1,-1.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Fujii Atsushi,38,9,130.0,1.3,12.9,0.9,0.4,,0.1,-0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Kakinuma Tomoya,26,2,194.0,3.4,22.6,,3.3,,0.1,2.7,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Horiuchi Kengo,22,2,393.0,0.8,2.6,,1.2,,-0.4,5.5,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Okumura Nobuyuki,24,4,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Okumura Nobuyuki,24,5,4.0,-0.5,-160.9,0.2,,0.0,-0.7,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Okumura Nobuyuki,24,6,454.2,-4.3,-12.2,-7.0,,1.6,1.0,3.6,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Okumura Nobuyuki,24,7,1.0,-1.4,-1801.8,-1.0,-0.4,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Tanaka Takaya,26,2,1.0,0.0,0.0,,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ishikawa Takehiro,32,4,197.0,5.9,38.5,4.5,,1.0,0.4,0.5,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Ohta Taishi,29,9,1143.2,7.5,8.4,11.1,-4.1,,0.6,-4.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Ohta Taishi,29,DH,9.0,,,,,,,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Abe Shinnosuke,40,2,1.0,-0.2,-257.4,,-0.2,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Abe Shinnosuke,40,3,199.0,-4.7,-30.4,-3.7,,-0.1,-0.9,-2.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Abe Shinnosuke,40,DH,53.0,,,,,,,-0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Matsui Masato,31,2,98.1,0.1,1.3,,0.1,,0.0,1.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Martin Leonys,31,8,7.0,-1.3,-239.0,0.4,0.0,,-1.7,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Martin Leonys,31,9,437.0,-4.3,-12.7,-5.6,2.0,,-0.7,-1.7,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Shimauchi Hiroaki,29,7,1129.2,11.9,13.6,13.1,-1.9,,0.7,-10.5,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shimauchi Hiroaki,29,8,13.0,0.2,19.8,0.2,0.0,,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shimauchi Hiroaki,29,DH,18.0,,,,,,,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Hosokawa Seiya,20,7,103.0,-2.4,-30.0,-1.4,-1.1,,0.1,-1.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Hosokawa Seiya,20,9,42.0,-0.9,-27.6,-0.3,-0.6,,0.0,-0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Hiranuma Shota,21,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hiranuma Shota,21,5,330.1,1.6,6.2,3.3,,-0.5,-1.3,-1.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hiranuma Shota,21,6,110.0,0.8,9.4,0.7,,-0.8,0.8,0.9,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nakashima Takuya,28,6,812.1,13.1,20.8,6.8,,1.1,5.3,6.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hosokawa Toru,39,2,61.1,-2.1,-44.1,,-2.1,,0.0,0.9,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Nishimura Ryo,23,7,30.0,-1.9,-81.5,-1.3,-0.6,,0.0,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishimura Ryo,23,9,79.0,4.2,68.4,3.5,0.6,,0.0,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishimura Ryo,23,DH,3.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Shibata Tatsuhiro,25,4,320.0,0.6,2.4,0.8,,-0.9,0.7,0.8,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Shibata Tatsuhiro,25,5,29.0,1.2,53.3,0.9,,0.0,0.3,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Shibata Tatsuhiro,25,6,118.1,2.8,30.5,2.5,,0.1,0.2,0.9,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Hamada Taiki,18,7,8.0,0.1,16.1,0.1,0.0,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,オコエ瑠偉,,7,41.0,0.5,15.7,0.3,0.2,,0.0,-0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,オコエ瑠偉,,8,35.0,0.5,18.4,0.5,0.0,,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,オコエ瑠偉,,9,219.0,6.6,38.8,6.1,0.4,,0.1,-0.9,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kimura Fumikazu,30,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kimura Fumikazu,30,9,1030.2,-14.4,-18.0,-20.6,5.8,,0.4,-4.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Yoshida Masataka,25,7,763.2,0.2,0.3,-4.2,4.0,,0.4,-7.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yoshida Masataka,25,9,55.0,0.4,9.4,0.6,-0.2,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yoshida Masataka,25,DH,388.1,,,,,,,-4.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nomura Daiju,18,5,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Ishigaki Masami,20,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Aoki Norichika,37,7,132.1,1.1,10.7,-0.2,2.0,,-0.7,-1.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Aoki Norichika,37,8,871.0,6.9,10.2,5.7,1.5,,-0.3,2.8,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Genda Sosuke,26,6,1169.1,21.2,23.3,11.7,,4.3,5.2,9.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Genda Sosuke,26,DH,1.0,,,,,,,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Sano Keita,24,3,30.0,0.0,0.0,0.6,,0.0,-0.6,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Sano Keita,24,7,157.1,0.9,7.4,0.2,1.4,,-0.7,-1.5,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Sano Keita,24,9,201.0,-1.6,-10.2,-1.1,-0.6,,0.1,-0.8,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Soto Neftali,30,4,384.2,2.9,9.7,4.0,,-0.8,-0.2,1.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Soto Neftali,30,9,660.0,-25.4,-49.5,-18.1,-5.8,,-1.5,-2.6,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Soto Neftali,30,DH,55.0,,,,,,,-0.6,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Emura Naoya,27,2,105.0,-0.3,-3.7,,-0.3,,0.0,1.5,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Maru Yoshihiro,30,8,1218.0,13.5,14.3,11.4,1.4,,0.8,4.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Fujita Kazuya,36,4,19.0,-0.2,-13.5,-0.5,,0.3,0.1,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Fujita Kazuya,36,5,71.1,1.8,32.5,1.2,,0.1,0.5,-0.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Fujita Kazuya,36,6,139.0,3.0,27.8,2.1,,0.3,0.7,1.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Fujita Kazuya,36,DH,2.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Hosoya Kei,31,3,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hosoya Kei,31,7,7.0,1.3,239.0,1.3,0.0,,0.0,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hosoya Kei,31,9,8.0,0.4,64.4,0.3,0.0,,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hosoya Kei,31,DH,10.1,,,,,,,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fujioka Yudai,25,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fujioka Yudai,25,6,657.1,-3.5,-6.9,-1.7,,-1.2,-0.6,5.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kojima Shuhei,32,3,51.1,-1.3,-32.6,-1.4,,0.0,0.0,-0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kojima Shuhei,32,4,38.0,-1.0,-33.9,-0.2,,-0.3,-0.5,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kojima Shuhei,32,5,294.1,-1.9,-8.3,-1.2,,0.1,-0.8,-1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kojima Shuhei,32,6,8.0,0.5,80.4,0.3,,0.1,0.1,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kojima Shuhei,32,7,66.0,-1.3,-25.4,-1.3,0.0,,0.0,-0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kojima Shuhei,32,9,52.0,0.8,19.8,2.0,-0.5,,-0.8,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kojima Shuhei,32,DH,13.1,,,,,,,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kiyota Ikuhiro,33,7,216.1,-0.6,-3.6,1.3,-2.0,,0.1,-2.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kiyota Ikuhiro,33,9,380.1,-5.3,-17.9,-5.8,0.4,,0.2,-1.5,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kiyota Ikuhiro,33,DH,110.1,,,,,,,-1.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Sekine Taiki,24,7,11.0,-0.5,-58.5,-0.5,0.0,,0.0,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Sekine Taiki,24,8,22.0,0.1,5.9,0.2,-0.1,,0.0,0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Sekine Taiki,24,9,27.0,-2.6,-123.9,-1.8,-0.7,,0.0,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Suzuki Daichi,29,3,666.2,2.6,5.0,1.9,,0.0,0.7,-7.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Suzuki Daichi,29,4,56.0,-2.0,-46.0,-1.6,,-0.7,0.3,0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Suzuki Daichi,29,5,281.0,-2.4,-11.0,-3.3,,0.0,0.9,-1.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Suzuki Daichi,29,6,6.0,0.2,42.9,0.2,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Suzuki Daichi,29,7,46.2,-0.9,-24.8,-0.5,-0.3,,0.0,-0.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Suzuki Daichi,29,DH,150.2,,,,,,,-1.8,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kakunaka Katsuya,32,7,838.0,0.8,1.2,1.4,-1.1,,0.5,-7.8,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kakunaka Katsuya,32,9,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kakunaka Katsuya,32,DH,37.0,,,,,,,-0.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Watanabe Daiki,22,7,13.2,1.7,159.7,1.6,0.1,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Watanabe Daiki,22,8,9.0,-2.7,-386.1,-2.4,-0.3,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Takahashi Shuhei,25,5,1007.1,9.5,12.1,5.8,,-0.9,4.6,-3.8,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Miyazaki Toshiro,30,5,972.1,2.8,3.7,-1.6,,0.0,4.4,-3.6,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Imae Toshiaki,35,3,10.0,0.0,0.0,-0.1,,0.0,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Imae Toshiaki,35,5,100.2,0.1,1.3,1.0,,0.5,-1.5,-0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Imae Toshiaki,35,DH,26.0,,,,,,,-0.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tonosaki Shuta,26,4,1252.2,5.9,6.1,4.3,,1.9,-0.3,3.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Tonosaki Shuta,26,7,12.0,1.8,193.0,1.1,0.7,,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
